time,db,mem,slot,peers,bps
1601503697,4430599544,949936128,377757,35,4.81553398058252
1601503698,4430943608,949936128,377763,35,4.84313725490196
1601503700,4430943608,949936128,377776,35,4.8252427184466
1601503702,4430943608,949936128,377787,35,4.90291262135922
1601503703,4431263096,949936128,377797,35,4.92233009708738
1601503705,4431263096,949936128,377805,35,4.87378640776699
1601503707,4431263096,949936128,377813,35,4.79807692307692
1601503708,4431263096,949936128,377823,35,4.86407766990291
1601503710,4431594872,949936128,377827,35,4.83495145631068
1601503711,4431594872,949936128,377838,35,4.83495145631068
1601503713,4431594872,949936128,377848,35,4.85436893203883
1601503714,4431594872,949936128,377855,35,4.86274509803922
1601503715,4431594872,949936128,377855,35,4.79411764705882
1601503716,4431594872,949936128,377855,34,4.75247524752475
1601503717,4431594872,949936128,377855,35,4.7
1601503718,4431594872,949936128,377855,35,4.5959595959596
1601503720,4431594872,949936128,377855,35,4.50505050505051
1601503721,4431594872,949936128,377855,36,4.43877551020408
1601503722,4431594872,949936128,377855,36,4.41237113402062
1601503723,4431594872,949936128,377855,36,4.36458333333333
1601503724,4431594872,949936128,377855,36,4.29166666666667
1601503725,4431594872,949936128,377855,36,4.28723404255319
1601503726,4431594872,949936128,377855,36,4.19354838709677
1601503727,4431594872,949936128,377855,35,4.09677419354839
1601503728,4431594872,949936128,377855,35,4.08791208791209
1601503729,4431594872,949936128,377855,35,3.94505494505495
1601503730,4431594872,949936128,377855,35,3.91111111111111
1601503731,4431857016,949936128,377860,35,3.92045454545455
1601503733,4431857016,949936128,377870,35,3.85393258426966
1601503735,4431857016,949936128,377879,35,3.85393258426966
1601503736,4431857016,949936128,377886,35,3.88636363636364
1601503737,4432196984,950042624,377891,35,3.88505747126437
1601503739,4432196984,950042624,377901,35,3.84090909090909
1601503741,4432196984,950042624,377912,35,3.85227272727273
1601503742,4432500088,950042624,377920,36,3.91954022988506
1601503745,4432500088,950042624,377931,36,4
1601503746,4432500088,950042624,377939,36,4.09090909090909
1601503748,4432500088,950042624,377949,35,4.15730337078652
1601503749,4432500088,950042624,377949,35,4.15730337078652
1601503750,4432500088,950042624,377949,35,4.1123595505618
1601503751,4440192376,950042624,377956,35,4.08988764044944
1601503753,4440192376,950042624,377967,35,4.12359550561798
1601503755,4440192376,950042624,377977,35,4.12359550561798
1601503756,4440442232,950042624,377986,35,4.17045454545455
1601503759,4440442232,950042624,377998,35,4.1
1601503760,4440442232,950042624,378008,35,4.20224719101124
1601503762,4440442232,950042624,378015,35,4.19101123595506
1601503763,4440442232,950042624,378015,35,4.08988764044944
1601503764,4440442232,950042624,378015,35,4.03409090909091
1601503765,4440442232,950042624,378015,35,4
1601503766,4440442232,950042624,378015,35,3.95348837209302
1601503767,4440442232,950042624,378015,35,3.87058823529412
1601503768,4440442232,950042624,378015,35,3.74117647058824
1601503769,4440442232,950042624,378015,35,3.74698795180723
1601503770,4440442232,950042624,378015,35,3.65060240963855
1601503771,4440442232,950042624,378015,35,3.60975609756098
1601503772,4440442232,950042624,378015,36,3.51219512195122
1601503773,4440442232,950042624,378015,36,3.49382716049383
1601503774,4440442232,950042624,378015,36,3.4375
1601503775,4440442232,950042624,378015,35,3.325
1601503776,4440442232,950042624,378015,35,3.26582278481013
1601503777,4440716664,950042624,378020,35,3.25316455696203
1601503780,4440716664,950042624,378031,35,3.1875
1601503782,4440716664,950042624,378043,35,3.2
1601503783,4440716664,950042624,378047,35,3.125
1601503784,4440716664,950042624,378047,35,3.06329113924051
1601503785,4440716664,950042624,378047,35,3
1601503786,4441015672,950042624,378050,35,2.91025641025641
1601503788,4441015672,950042624,378057,35,2.94871794871795
1601503789,4441015672,950042624,378066,35,2.92307692307692
1601503791,4441015672,950042624,378078,35,2.94871794871795
1601503792,4441392504,950042624,378082,35,2.91025641025641
1601503794,4441392504,950042624,378090,35,2.9746835443038
1601503795,4441392504,950042624,378097,35,3.06329113924051
1601503797,4441392504,950042624,378106,35,3.1375
1601503799,4441847160,950042624,378114,36,3.19753086419753
1601503801,4441847160,950042624,378125,36,3.33333333333333
1601503803,4441847160,950042624,378134,36,3.40243902439024
1601503804,4441847160,950042624,378143,36,3.51219512195122
1601503805,4442252664,950042624,378147,36,3.5609756097561
1601503807,4442252664,950042624,378154,36,3.60240963855422
1601503809,4442252664,950042624,378164,36,3.67857142857143
1601503810,4442604920,950042624,378175,36,3.80952380952381
1601503813,4442604920,950042624,378187,36,3.86046511627907
1601503815,4442604920,950042624,378195,36,3.90804597701149
1601503816,4442604920,950042624,378203,36,4
1601503818,4442998136,942489600,378210,36,4.03409090909091
1601503820,4442998136,942727168,378219,36,4.03370786516854
1601503822,4442998136,942727168,378227,36,4.01123595505618
1601503823,4442998136,942727168,378237,36,4.06818181818182
1601503824,4443383160,949735424,378243,36,4.05681818181818
1601503827,4443383160,949735424,378254,36,4.03333333333333
1601503828,4443383160,949735424,378262,36,4.0561797752809
1601503830,4443383160,949735424,378271,36,4.03370786516854
1601503831,4443792760,942727168,378277,36,4.01123595505618
1601503833,4443792760,942727168,378286,36,4.03409090909091
1601503835,4443792760,942727168,378298,36,4.03370786516854
1601503836,4444095864,948076544,378306,36,4.05681818181818
1601503838,4444095864,948076544,378320,36,4.1685393258427
1601503840,4444095864,948076544,378328,36,4.21111111111111
1601503842,4444468600,949522432,378335,36,4.16483516483517
1601503844,4444468600,949522432,378345,36,4.15384615384615
1601503845,4444468600,949522432,378352,36,4.16666666666667
1601503847,4444468600,949522432,378362,36,4.13186813186813
1601503849,4444824952,942718976,378372,36,4.15555555555556
1601503851,4444824952,942718976,378382,36,4.10989010989011
1601503852,4444824952,942718976,378393,36,4.2
1601503854,4445193592,949297152,378400,36,4.23076923076923
1601503857,4445193592,949297152,378409,36,4.23655913978495
1601503858,4445193592,949297152,378417,36,4.32258064516129
1601503860,4445193592,949297152,378427,36,4.38297872340426
1601503861,4445578616,949362688,378435,36,4.46808510638298
1601503863,4445578616,949379072,378448,36,4.55789473684211
1601503865,4445578616,949379072,378458,36,4.61458333333333
1601503867,4445889912,949379072,378469,36,4.68041237113402
1601503869,4445889912,949379072,378477,36,4.71428571428571
1601503871,4445889912,949379072,378487,36,4.76767676767677
1601503873,4446250360,949583872,378496,36,4.81
1601503875,4446250360,949583872,378504,36,4.84158415841584
1601503877,4446250360,949583872,378515,36,4.90196078431373
1601503878,4446250360,949583872,378525,36,5
1601503880,4446643576,949583872,378530,36,4.95145631067961
1601503882,4446643576,949583872,378538,36,4.97058823529412
1601503883,4446643576,949583872,378548,36,5
1601503885,4446643576,949583872,378559,36,5.01960784313726
1601503886,4447008120,949923840,378563,36,5.05882352941176
1601503888,4447008120,949923840,378574,35,5.11650485436893
1601503890,4447008120,949923840,378585,35,5.14423076923077
1601503891,4447368568,949923840,378598,35,5.25242718446602
1601503894,4447368568,949923840,378607,35,5.15238095238095
1601503895,4447368568,949923840,378617,35,5.18269230769231
1601503897,4447671672,950038528,378630,35,5.21904761904762
1601503899,4447671672,950038528,378640,35,5.23809523809524
1601503901,4447671672,950038528,378648,35,5.19811320754717
1601503902,4447991160,942727168,378659,35,5.26666666666667
1601503905,4447991160,942727168,378667,35,5.21698113207547
1601503906,4447991160,942727168,378676,36,5.24761904761905
1601503908,4447991160,942727168,378685,36,5.24761904761905
1601503909,4448355704,949256192,378690,36,5.20952380952381
1601503911,4448355704,949256192,378697,36,5.18867924528302
1601503913,4448355704,949256192,378708,36,5.22641509433962
1601503915,4448728440,942723072,378720,36,5.24528301886793
1601503917,4448728440,942723072,378730,36,5.18691588785047
1601503919,4448728440,942723072,378740,36,5.21698113207547
1601503920,4448728440,942723072,378751,36,5.2952380952381
1601503922,4449043832,949297152,378756,36,5.21698113207547
1601503923,4449043832,949297152,378764,36,5.27619047619048
1601503925,4449043832,949297152,378773,36,5.27619047619048
1601503926,4449043832,949297152,378783,36,5.34615384615385
1601503928,4449449336,949309440,378786,36,5.22857142857143
1601503930,4449449336,949309440,378798,36,5.23584905660377
1601503931,4449449336,949309440,378806,36,5.30769230769231
1601503933,4449449336,949309440,378813,36,5.24761904761905
1601503934,4449850744,949772288,378818,36,5.25961538461539
1601503936,4449850744,949772288,378825,36,5.21904761904762
1601503937,4449850744,949772288,378838,36,5.30769230769231
1601503939,4449850744,949772288,378847,36,5.27884615384615
1601503941,4450268536,941641728,378850,36,5.18095238095238
1601503943,4450268536,941641728,378860,36,5.14285714285714
1601503944,4450268536,941641728,378871,36,5.22115384615385
1601503946,4450268536,941641728,378879,36,5.23076923076923
1601503948,4450661752,942575616,378887,36,5.21153846153846
1601503950,4450661752,942739456,378893,36,5.15238095238095
1601503951,4450661752,942739456,378902,36,5.19230769230769
1601503953,4450993528,948559872,378913,36,5.20192307692308
1601503955,4450993528,948559872,378926,36,5.23076923076923
1601503957,4450993528,948559872,378935,36,5.16190476190476
1601503958,4450993528,948559872,378942,36,5.21153846153846
1601503959,4451292536,949374976,378949,36,5.29411764705882
1601503961,4451292536,949374976,378960,36,5.27184466019417
1601503962,4451292536,949374976,378971,36,5.33333333333333
1601503964,4458927480,949374976,378978,36,5.27184466019417
1601503966,4458927480,949374976,378992,36,5.28155339805825
1601503968,4458927480,949374976,379004,36,5.30097087378641
1601503969,4459259256,949678080,379010,36,5.30392156862745
1601503971,4459259256,949792768,379017,36,5.29411764705882
1601503973,4459259256,949792768,379025,36,5.27450980392157
1601503974,4459259256,949792768,379038,36,5.36633663366337
1601503976,4459636088,949792768,379042,36,5.32673267326733
1601503978,4459636088,949792768,379053,37,5.32673267326733
1601503979,4459636088,949792768,379060,37,5.2970297029703
1601503981,4459636088,949792768,379071,37,5.35643564356436
1601503982,4460008824,949792768,379074,37,5.36
1601503984,4460008824,949792768,379087,37,5.33663366336634
1601503985,4460008824,949792768,379097,37,5.38
1601503987,4460340600,942518272,379107,37,5.38613861386139
1601503989,4460340600,942718976,379114,37,5.34653465346535
1601503991,4460340600,942718976,379122,37,5.31683168316832
1601503992,4460340600,942718976,379133,38,5.2970297029703
1601503994,4460733816,949870592,379138,38,5.31
1601503996,4460733816,949870592,379148,38,5.25742574257426
1601503997,4460733816,949870592,379157,38,5.27
1601503999,4460733816,949870592,379167,39,5.27
1601504000,4461090168,949870592,379173,39,5.3030303030303
1601504002,4461090168,949870592,379181,39,5.22
1601504003,4461090168,949870592,379192,39,5.35714285714286
1601504005,4461438328,949870592,379200,39,5.29292929292929
1601504007,4461438328,949870592,379210,39,5.3030303030303
1601504009,4461438328,949870592,379218,39,5.28
1601504010,4461438328,949870592,379229,39,5.37373737373737
1601504012,4461782392,949870592,379235,39,5.32323232323232
1601504013,4461782392,949870592,379244,39,5.3469387755102
1601504015,4461782392,949870592,379258,39,5.38775510204082
1601504016,4462073208,949870592,379268,38,5.44329896907217
1601504019,4462073208,949870592,379278,38,5.32323232323232
1601504020,4462073208,949870592,379288,38,5.42857142857143
1601504022,4462364024,949870592,379298,38,5.39393939393939
1601504024,4462364024,949870592,379306,38,5.38383838383838
1601504025,4462364024,949870592,379316,38,5.38383838383838
1601504027,4462364024,949870592,379325,38,5.44444444444444
1601504028,4462749048,949870592,379331,37,5.43877551020408
1601504030,4462749048,949870592,379339,37,5.38383838383838
1601504032,4462749048,949870592,379350,37,5.42424242424242
1601504033,4462749048,949870592,379359,37,5.46464646464646
1601504035,4463146360,949870592,379363,36,5.43434343434343
1601504036,4463146360,949870592,379371,36,5.38383838383838
1601504038,4463146360,949870592,379384,36,5.42424242424242
1601504039,4463453560,949870592,379393,36,5.54081632653061
1601504042,4463453560,949870592,379401,36,5.46464646464646
1601504044,4463453560,949870592,379411,35,5.4
1601504045,4463453560,949870592,379421,35,5.47474747474748
1601504046,4463838584,942727168,379427,35,5.51020408163265
1601504048,4463838584,942727168,379435,35,5.53061224489796
1601504050,4463838584,942727168,379444,35,5.47474747474748
1601504051,4463838584,942727168,379455,35,5.53061224489796
1601504053,4464186744,949043200,379458,35,5.42857142857143
1601504054,4464186744,949043200,379467,35,5.48453608247423
1601504056,4464186744,949043200,379478,35,5.46938775510204
1601504057,4464514424,949833728,379490,35,5.52040816326531
1601504060,4464514424,949833728,379499,36,5.44444444444444
1601504061,4464514424,949833728,379510,36,5.44444444444444
1601504063,4464514424,949833728,379519,36,5.46464646464646
1601504065,4464915832,949833728,379523,37,5.36363636363636
1601504066,4464915832,949833728,379532,37,5.38775510204082
1601504068,4464915832,949833728,379540,37,5.35353535353535
1601504070,4464915832,949833728,379547,37,5.35353535353535
1601504071,4465350008,949833728,379557,37,5.42857142857143
1601504073,4465350008,949833728,379564,37,5.31313131313131
1601504075,4465350008,949833728,379573,37,5.36363636363636
1601504076,4465350008,949833728,379583,37,5.40816326530612
1601504078,4465710456,949833728,379586,37,5.31313131313131
1601504079,4465710456,949833728,379594,37,5.33673469387755
1601504081,4465710456,949833728,379604,37,5.35353535353535
1601504083,4465710456,949833728,379615,37,5.33333333333333
1601504084,4466050424,949833728,379618,37,5.26262626262626
1601504086,4466050424,949833728,379630,37,5.28282828282828
1601504088,4466050424,949833728,379637,37,5.28282828282828
1601504089,4466050424,949833728,379647,37,5.35714285714286
1601504091,4466427256,949833728,379650,37,5.22222222222222
1601504092,4466427256,949833728,379657,37,5.29591836734694
1601504093,4466427256,949833728,379670,37,5.38144329896907
1601504095,4466427256,949833728,379679,37,5.3265306122449
1601504096,4466742648,949833728,379685,37,5.34020618556701
1601504098,4466742648,949833728,379693,37,5.30612244897959
1601504099,4466742648,949833728,379703,37,5.38144329896907
1601504101,4466742648,949833728,379711,37,5.29591836734694
1601504102,4467078520,949833728,379715,37,5.30927835051546
1601504104,4467078520,949833728,379728,37,5.34020618556701
1601504106,4467078520,949833728,379737,37,5.35051546391753
1601504107,4467422584,949833728,379753,37,5.4020618556701
1601504110,4467422584,949833728,379761,37,5.36734693877551
1601504112,4467422584,949833728,379773,36,5.34343434343434
1601504114,4467705208,949833728,379778,36,5.25252525252525
1601504115,4467705208,949833728,379792,36,5.29292929292929
1601504117,4467705208,949833728,379803,36,5.35714285714286
1601504118,4468086136,949858304,379811,35,5.33673469387755
1601504121,4468086136,949858304,379818,35,5.25252525252525
1601504122,4468086136,949858304,379832,35,5.36734693877551
1601504124,4468086136,949858304,379839,35,5.28282828282828
1601504126,4468499832,949858304,379842,35,5.22222222222222
1601504127,4468499832,949858304,379851,35,5.25252525252525
1601504129,4468499832,949858304,379860,35,5.26262626262626
1601504130,4468499832,949858304,379871,34,5.31632653061225
1601504132,4468921720,949886976,379874,34,5.2020202020202
1601504134,4468921720,949886976,379887,34,5.29292929292929
1601504135,4468921720,949886976,379898,34,5.32323232323232
1601504137,4469245304,949886976,379906,34,5.27272727272727
1601504139,4469245304,949886976,379918,34,5.25
1601504141,4469245304,949886976,379931,33,5.35353535353535
1601504143,4469556600,942739456,379938,33,5.32323232323232
1601504145,4469556600,942739456,379950,34,5.29
1601504147,4469556600,942739456,379959,34,5.26732673267327
1601504149,4469966200,935493632,379968,34,5.27722772277228
1601504151,4469966200,935493632,379976,33,5.26732673267327
1601504153,4469966200,935493632,379987,33,5.2156862745098
1601504154,4469966200,935493632,379998,33,5.34653465346535
1601504156,4477662584,948314112,380004,33,5.26470588235294
1601504158,4477662584,948314112,380012,33,5.23529411764706
1601504159,4477662584,948314112,380023,33,5.22549019607843
1601504161,4477990264,949284864,380035,33,5.30693069306931
1601504164,4477990264,949284864,380043,33,5.1747572815534
1601504165,4477990264,949284864,380056,34,5.26470588235294
1601504167,4478309752,949370880,380064,34,5.30392156862745
1601504169,4478309752,949370880,380076,35,5.28155339805825
1601504171,4478309752,949370880,380087,35,5.31067961165049
1601504172,4478625144,949694464,380102,35,5.44117647058824
1601504175,4478625144,949866496,380112,35,5.33653846153846
1601504177,4478625144,949866496,380121,35,5.35576923076923
1601504178,4478969208,949866496,380132,35,5.42718446601942
1601504181,4478969208,949866496,380139,35,5.2952380952381
1601504182,4478969208,949866496,380149,35,5.41346153846154
1601504184,4478969208,949866496,380158,35,5.37142857142857
1601504185,4479325560,949866496,380163,35,5.375
1601504187,4479325560,949866496,380174,37,5.375
1601504188,4479325560,949866496,380185,37,5.45192307692308
1601504190,4479649144,949866496,380194,37,5.42307692307692
1601504192,4479649144,949866496,380208,37,5.49038461538462
1601504194,4479649144,949866496,380220,37,5.45714285714286
1601504195,4479944056,949866496,380228,37,5.55769230769231
1601504197,4479944056,949866496,380236,37,5.51428571428571
1601504199,4479944056,949866496,380246,37,5.43396226415094
1601504200,4480251256,949866496,380262,37,5.55238095238095
1601504203,4480251256,949866496,380271,37,5.47663551401869
1601504204,4480251256,949866496,380283,36,5.56603773584906
1601504206,4480554360,949866496,380292,36,5.50467289719626
1601504208,4480554360,949866496,380305,36,5.55140186915888
1601504210,4480554360,949866496,380316,36,5.56481481481482
1601504211,4480869752,949866496,380323,36,5.5607476635514
1601504213,4480869752,949866496,380334,36,5.57943925233645
1601504215,4480869752,949866496,380348,36,5.50925925925926
1601504216,4481197432,949866496,380355,35,5.60377358490566
1601504218,4481197432,949866496,380364,35,5.57547169811321
1601504220,4481197432,949866496,380374,35,5.62264150943396
1601504222,4481582456,949866496,380384,35,5.53271028037383
1601504224,4481582456,949866496,380395,35,5.53271028037383
1601504225,4481582456,949866496,380405,35,5.55140186915888
1601504227,4481873272,949866496,380416,34,5.64150943396226
1601504229,4481873272,949866496,380427,35,5.5607476635514
1601504231,4481873272,949866496,380437,35,5.58878504672897
1601504232,4482151800,949866496,380451,35,5.74528301886793
1601504234,4482151800,949866496,380461,35,5.70093457943925
1601504236,4482151800,949866496,380472,35,5.7196261682243
1601504237,4482426232,949997568,380486,35,5.74766355140187
1601504239,4482426232,949997568,380498,34,5.83177570093458
1601504241,4482426232,949997568,380507,35,5.79439252336449
1601504242,4482766200,949997568,380515,35,5.76635514018692
1601504244,4482766200,949997568,380524,35,5.77570093457944
1601504246,4482766200,949997568,380534,35,5.75700934579439
1601504247,4483093880,942518272,380546,35,5.80188679245283
1601504250,4483093880,942710784,380556,35,5.77570093457944
1601504251,4483093880,942710784,380565,35,5.80188679245283
1601504253,4483466616,942501888,380576,34,5.82075471698113
1601504255,4483466616,942501888,380586,34,5.83018867924528
1601504257,4483466616,942723072,380598,34,5.86792452830189
1601504258,4483765624,948965376,380611,34,5.94285714285714
1601504261,4483765624,948994048,380624,34,5.85046728971963
1601504263,4483765624,948994048,380634,34,5.88785046728972
1601504264,4484089208,948994048,380643,35,5.95283018867925
1601504266,4484089208,948994048,380656,35,5.91588785046729
1601504268,4484089208,948994048,380667,35,5.90654205607477
1601504269,4484400504,949248000,380675,35,6.01904761904762
1601504271,4484400504,949248000,380687,35,5.95283018867925
1601504273,4484400504,949477376,380700,35,6
1601504275,4484711800,949579776,380708,35,5.9622641509434
1601504277,4484711800,949579776,380719,35,5.9622641509434
1601504278,4484711800,949579776,380727,35,5.89622641509434
1601504280,4485035384,949579776,380738,35,5.96190476190476
1601504282,4485035384,949579776,380747,35,5.96190476190476
1601504283,4485035384,949579776,380759,35,5.97142857142857
1601504285,4485375352,942567424,380768,35,6.04807692307692
1601504287,4485375352,942723072,380777,35,5.98095238095238
1601504289,4485375352,942723072,380788,35,6
1601504290,4485375352,942723072,380798,35,6.04761904761905
1601504292,4485727608,942723072,380802,35,5.98095238095238
1601504294,4485727608,942723072,380810,35,5.89622641509434
1601504295,4485727608,942723072,380818,35,5.94285714285714
1601504297,4485727608,942723072,380828,35,5.90476190476191
1601504298,4486116728,949006336,380835,35,5.91346153846154
1601504300,4486116728,949006336,380844,35,5.86666666666667
1601504302,4486116728,949006336,380852,35,5.86666666666667
1601504303,4486485368,949006336,380865,35,5.95192307692308
1601504306,4486485368,949006336,380872,35,5.75471698113208
1601504307,4486485368,949006336,380879,35,5.84615384615385
1601504308,4486485368,949006336,380889,35,5.82692307692308
1601504310,4486849912,949006336,380899,35,5.83653846153846
1601504312,4486849912,949006336,380906,35,5.77884615384615
1601504314,4486849912,949006336,380914,35,5.75
1601504315,4486849912,949006336,380924,35,5.77884615384615
1601504317,4487251320,949415936,380931,35,5.74038461538462
1601504319,4487251320,949481472,380941,35,5.70192307692308
1601504320,4487251320,949481472,380954,35,5.75961538461539
1601504322,4487529848,949501952,380963,35,5.75961538461539
1601504324,4487529848,949501952,380972,35,5.75
1601504326,4487529848,949501952,380981,35,5.74038461538462
1601504327,4487816568,949587968,380997,35,5.84466019417476
1601504330,4487816568,949587968,381005,35,5.71428571428571
1601504331,4487816568,949587968,381014,35,5.75
1601504332,4487816568,949587968,381014,33,5.69902912621359
1601504334,4487816568,949587968,381014,33,5.60194174757282
1601504335,4487816568,949587968,381014,33,5.46601941747573
1601504336,4487816568,949587968,381018,33,5.46078431372549
1601504337,4495541624,949587968,381025,33,5.47524752475248
1601504339,4495541624,949587968,381037,34,5.40196078431373
1601504341,4495541624,949587968,381044,34,5.35294117647059
1601504342,4495541624,949587968,381055,33,5.42574257425743
1601504344,4495541624,949587968,381055,33,5.29411764705882
1601504345,4495541624,949587968,381055,33,5.25742574257426
1601504346,4495541624,949587968,381055,33,5.21
1601504347,4495541624,949587968,381055,33,5.09
1601504348,4495541624,949587968,381055,33,5.09183673469388
1601504349,4495541624,949587968,381055,33,5
1601504350,4495541624,949587968,381055,33,4.93814432989691
1601504351,4495541624,949587968,381055,33,4.88541666666667
1601504352,4495541624,949587968,381055,33,4.81052631578947
1601504353,4495541624,949587968,381055,33,4.67368421052632
1601504354,4495893880,949714944,381059,33,4.67741935483871
1601504356,4495893880,949714944,381070,33,4.68817204301075
1601504357,4495893880,949714944,381082,33,4.72043010752688
1601504359,4496237944,942727168,381090,32,4.66666666666667
1601504361,4496237944,942727168,381100,32,4.65591397849462
1601504363,4496237944,942727168,381112,32,4.64893617021277
1601504364,4496573816,949411840,381120,32,4.65591397849462
1601504367,4496573816,949567488,381135,32,4.62765957446809
1601504368,4496573816,949567488,381144,32,4.68817204301075
1601504370,4496913784,949567488,381152,32,4.65591397849462
1601504372,4496913784,949567488,381165,32,4.65957446808511
1601504374,4496913784,949567488,381173,32,4.62765957446809
1601504375,4497220984,949567488,381188,33,4.74193548387097
1601504378,4497220984,949567488,381198,33,4.62105263157895
1601504379,4497220984,949567488,381212,34,4.72340425531915
1601504381,4497528184,949567488,381220,34,4.71276595744681
1601504382,4497528184,949567488,381227,34,4.72043010752688
1601504384,4497528184,949567488,381239,34,4.69148936170213
1601504386,4497851768,949747712,381248,34,4.74468085106383
1601504388,4497851768,949747712,381258,34,4.76595744680851
1601504389,4497851768,949747712,381265,34,4.75531914893617
1601504391,4497851768,949747712,381276,34,4.76595744680851
1601504392,4498204024,949747712,381282,34,4.75531914893617
1601504394,4498204024,949747712,381291,35,4.75531914893617
1601504395,4498204024,949747712,381303,35,4.8494623655914
1601504397,4498204024,949747712,381311,35,4.74468085106383
1601504398,4498523512,949747712,381318,35,4.84782608695652
1601504399,4498523512,949747712,381327,35,4.8695652173913
1601504401,4498523512,949747712,381335,35,4.79569892473118
1601504403,4498523512,949747712,381343,35,4.7741935483871
1601504404,4498937208,942616576,381347,35,4.79347826086957
1601504406,4498937208,942739456,381354,35,4.78260869565217
1601504407,4498937208,942739456,381364,36,4.78260869565217
1601504409,4498937208,942739456,381374,36,4.81521739130435
1601504410,4499314040,949600256,381378,36,4.8021978021978
1601504412,4499314040,949600256,381388,36,4.71739130434783
1601504413,4499314040,949600256,381396,36,4.75824175824176
1601504415,4499314040,949600256,381405,37,4.75824175824176
1601504416,4499658104,949600256,381416,37,4.83333333333333
1601504418,4499658104,949600256,381428,37,4.73626373626374
1601504420,4499658104,949600256,381439,37,4.82222222222222
1601504421,4499912056,949600256,381442,37,4.75555555555556
1601504423,4499912056,949600256,381451,38,4.8021978021978
1601504424,4499912056,949600256,381461,38,4.96666666666667
1601504426,4500252024,949600256,381472,37,5.03296703296703
1601504428,4500252024,949600256,381482,37,5.04347826086957
1601504429,4500252024,949600256,381493,38,5.08695652173913
1601504431,4500571512,949600256,381504,38,5.07608695652174
1601504433,4500571512,949600256,381516,38,5.1304347826087
1601504435,4500571512,949600256,381529,38,5.09677419354839
1601504436,4500854136,942702592,381539,38,5.26086956521739
1601504438,4500854136,942718976,381549,38,5.31182795698925
1601504440,4500854136,942718976,381559,36,5.36170212765957
1601504441,4501202296,942637056,381569,36,5.46808510638298
1601504444,4501202296,942718976,381577,35,5.4375
1601504445,4501202296,942718976,381587,35,5.54166666666667
1601504447,4501202296,942718976,381595,35,5.56701030927835
1601504448,4501661048,942714880,381604,35,5.65979381443299
1601504451,4501661048,942714880,381615,35,5.65656565656566
1601504452,4501661048,942714880,381624,35,5.74747474747475
1601504454,4501988728,949571584,381636,34,5.77
1601504456,4501988728,949571584,381644,35,5.74
1601504457,4501988728,949571584,381652,35,5.7
1601504459,4501988728,949571584,381661,35,5.71
1601504460,4502349176,949571584,381668,35,5.73737373737374
1601504462,4502349176,949571584,381678,35,5.71717171717172
1601504463,4502349176,949571584,381687,35,5.72727272727273
1601504465,4502656376,949571584,381698,34,5.74489795918367
1601504467,4502656376,949571584,381706,35,5.67676767676768
1601504468,4502656376,949571584,381714,35,5.73469387755102
1601504470,4502656376,949571584,381723,35,5.69387755102041
1601504471,4503020920,949571584,381732,35,5.76288659793814
1601504473,4503020920,949571584,381744,35,5.6734693877551
1601504475,4503020920,949571584,381755,35,5.74226804123711
1601504476,4503287160,949571584,381763,35,5.68041237113402
1601504478,4503287160,949571584,381771,36,5.68041237113402
1601504480,4503287160,949571584,381780,36,5.64285714285714
1601504481,4503287160,949571584,381789,36,5.67010309278351
1601504483,4503684472,949571584,381796,36,5.64948453608247
1601504485,4503684472,949571584,381805,36,5.63917525773196
1601504486,4503684472,949571584,381815,35,5.67010309278351
1601504488,4504077688,949571584,381825,35,5.65979381443299
1601504490,4504077688,949571584,381834,35,5.63265306122449
1601504492,4504077688,949571584,381840,35,5.60204081632653
1601504493,4504077688,949571584,381848,36,5.56122448979592
1601504495,4504454520,949583872,381858,35,5.58163265306122
1601504498,4504454520,949583872,381873,35,5.55
1601504499,4504454520,949583872,381881,35,5.54
1601504501,4504774008,949583872,381890,35,5.55
1601504503,4504774008,949583872,381900,35,5.57
1601504505,4504774008,949583872,381912,35,5.59405940594059
1601504506,4505101688,949583872,381923,35,5.69
1601504509,4505101688,949583872,381932,35,5.56862745098039
1601504510,4505101688,949583872,381941,35,5.61386138613861
1601504511,4505101688,949583872,381950,35,5.66336633663366
1601504513,4505462136,949583872,381954,34,5.6039603960396
1601504514,4505462136,949583872,381961,34,5.59405940594059
1601504516,4505462136,949583872,381972,34,5.61386138613861
1601504518,4505462136,949583872,381980,34,5.52941176470588
1601504519,4505834872,942510080,381988,34,5.54455445544554
1601504521,4505834872,942727168,381998,34,5.53465346534653
1601504522,4505834872,942727168,382010,34,5.62376237623762
1601504524,4506150264,949370880,382018,34,5.61386138613861
1601504526,4506150264,949370880,382029,34,5.56862745098039
1601504528,4506150264,949370880,382039,34,5.55882352941176
1601504529,4513777016,949805056,382050,34,5.62376237623762
1601504531,4513777016,949805056,382059,34,5.54901960784314
1601504532,4513777016,949805056,382069,34,5.59405940594059
1601504534,4514100600,949805056,382080,33,5.58415841584158
1601504536,4514100600,949805056,382091,33,5.56435643564356
1601504538,4514100600,949805056,382102,33,5.51960784313726
1601504539,4514415992,949805056,382112,33,5.57425742574257
1601504542,4514415992,949805056,382122,33,5.51960784313726
1601504543,4514415992,949805056,382134,33,5.53921568627451
1601504545,4514415992,949805056,382143,33,5.6039603960396
1601504546,4514751864,949805056,382146,33,5.53465346534653
1601504548,4514751864,949805056,382154,33,5.53465346534653
1601504549,4514751864,949805056,382164,33,5.54455445544554
1601504551,4514751864,949805056,382174,32,5.59
1601504552,4515140984,942505984,382178,32,5.54
