time,db,mem,slot,peers
1601506914,0,16434589696,264640,74
1601506915,0,16434589696,264640,74
1601506916,0,16434589696,264745,74
1601506917,0,16434589696,264745,74
1601506918,0,16434589696,264745,74
1601506919,0,16434589696,264745,74
1601506920,0,16434589696,264745,74
1601506921,0,16434589696,264745,74
1601506922,0,16434589696,264745,74
1601506923,0,16434589696,264745,74
1601506924,0,16434589696,264745,74
1601506925,0,16434589696,264745,74
1601506926,0,16434589696,264745,74
1601506927,0,16434589696,264745,74
1601506928,0,16434589696,264800,74
1601506930,0,16434589696,264800,74
1601506931,0,16434589696,264800,74
1601506932,0,16434589696,264800,74
1601506933,0,16434589696,264800,74
1601506934,0,16434589696,264800,74
1601506935,0,16434589696,264800,74
1601506936,0,16434589696,264800,74
1601506937,0,16434589696,264800,74
1601506938,0,16434671616,264800,74
1601506939,0,16434671616,264800,74
1601506940,0,16434671616,264800,74
1601506941,0,16434671616,264800,74
1601506942,0,16434671616,264800,74
1601506943,0,16434671616,264865,74
1601506944,0,16434671616,264865,74
1601506945,0,16434671616,264865,74
1601506946,0,16434671616,264865,74
1601506947,0,16434671616,264865,74
1601506948,0,16434671616,264865,74
1601506949,0,16456835072,264865,74
1601506950,0,16434671616,264865,74
1601506951,0,16434671616,264865,74
1601506952,0,16434671616,264865,74
1601506953,0,16434671616,264923,74
1601506954,0,16434671616,264923,74
1601506955,0,16434671616,264923,74
1601506956,0,16434671616,264923,74
1601506958,0,16434671616,264923,74
1601506959,0,16434671616,264923,74
1601506960,0,16434671616,264923,74
1601506961,0,16434671616,264923,74
1601506962,0,16434671616,264923,74
1601506963,0,16434671616,264923,74
1601506964,0,16434671616,264923,74
1601506965,0,16434671616,264960,74
1601506966,0,16434671616,264960,74
1601506967,0,16434671616,264960,74
1601506968,0,16434671616,264960,74
1601506969,0,16434671616,264960,74
1601506970,0,16434671616,264960,74
1601506971,0,16434671616,264960,74
1601506972,0,16434671616,264960,74
1601506973,0,16434671616,264960,74
1601506974,0,16434671616,264960,74
1601506975,0,16434671616,264960,74
1601506976,0,16434671616,264960,74
1601506977,0,16434671616,264960,74
1601506978,0,16434671616,265024,74
1601506979,0,16434671616,265024,74
1601506980,0,16434671616,265024,74
1601506981,0,16434671616,265024,74
1601506982,0,16434671616,265024,74
1601506984,0,16434671616,265024,74
1601506985,0,16434671616,265024,74
1601506986,0,16434671616,265024,74
1601506987,0,16434671616,265024,74
1601506988,0,16434671616,265024,74
1601506989,0,16434671616,265024,74
1601506990,0,16434671616,265024,74
1601506991,0,16434671616,265024,74
1601506992,0,16434671616,265024,74
1601506993,0,16434671616,265024,74
1601506994,0,16434671616,265024,74
1601506995,0,16434671616,265024,74
1601506996,0,16434671616,265024,74
1601506997,0,16434671616,265024,74
1601506998,0,16434671616,265024,74
1601506999,0,16434671616,265024,74
1601507000,0,16434671616,265126,74
1601507001,0,16434745344,265126,74
1601507002,0,16434745344,265126,74
1601507003,0,16434745344,265126,74
1601507004,0,16434745344,265126,74
1601507006,0,16434745344,265126,74
1601507007,0,16434745344,265126,74
1601507008,0,16434745344,265126,74
1601507009,0,16434745344,265126,74
1601507010,0,16434745344,265126,74
1601507011,0,16434745344,265126,74
1601507012,0,16434745344,265126,74
1601507013,0,16434745344,265126,74
1601507014,0,16434745344,265126,74
1601507015,0,16434749440,265185,74
1601507016,0,16434749440,265185,74
1601507017,0,16434749440,265185,74
1601507018,0,16434749440,265185,74
1601507019,0,16434749440,265185,74
1601507020,0,16434749440,265185,74
1601507021,0,16434749440,265185,74
1601507022,0,16434749440,265185,74
1601507023,0,16434749440,265185,74
1601507024,0,16434749440,265185,74
1601507025,0,16434749440,265185,74
1601507026,0,16434749440,265185,74
1601507027,0,16434749440,265185,74
1601507028,0,16434749440,265248,74
1601507030,0,16434749440,265248,74
1601507031,0,16434749440,265248,74
1601507032,0,16434749440,265248,74
1601507033,0,16434749440,265248,74
1601507034,0,16434749440,265248,74
1601507035,0,16434819072,265248,74
1601507036,0,16434819072,265248,74
1601507037,0,16434819072,265299,74
1601507038,0,16434819072,265299,74
1601507039,0,16434819072,265299,74
1601507040,0,16434819072,265299,74
1601507041,0,16434819072,265299,74
1601507042,0,16434819072,265299,74
1601507043,0,16434819072,265299,74
1601507044,0,16434819072,265299,74
1601507045,0,16434819072,265299,74
1601507046,0,16434819072,265299,74
1601507047,0,16434819072,265299,74
1601507048,0,16434819072,265299,74
1601507049,0,16434819072,265352,74
1601507050,0,16434819072,265352,74
1601507051,0,16434819072,265352,74
1601507053,0,16434819072,265352,74
1601507054,0,16434819072,265352,74
1601507055,0,16434819072,265352,74
1601507056,0,16434819072,265352,74
1601507057,0,16434819072,265352,74
1601507058,0,16434819072,265352,74
1601507059,0,16434819072,265352,74
1601507060,0,16434819072,265352,74
1601507061,0,16434819072,265352,74
1601507062,0,16434819072,265408,74
1601507063,0,16434819072,265408,74
1601507064,0,16434819072,265408,74
1601507065,0,16434819072,265408,74
1601507066,0,16434819072,265408,74
1601507067,0,16434819072,265408,74
1601507068,0,16434819072,265408,74
1601507069,0,16434819072,265408,74
1601507070,0,16434819072,265408,74
1601507071,0,16434819072,265408,74
1601507072,0,16434819072,265408,74
1601507073,0,16434819072,265408,74
1601507074,0,16690368512,265472,74
1601507075,0,16908230656,265472,74
1601507076,0,16929476608,265472,74
1601507077,0,16929476608,265472,74
1601507079,0,16929476608,265472,74
1601507080,0,16929497088,265472,74
1601507081,0,16929509376,265472,74
1601507082,0,16930721792,265472,74
1601507083,0,16931221504,265472,74
1601507084,0,16932855808,265472,74
1601507085,0,16932892672,265534,74
1601507086,0,16945815552,265534,74
1601507087,0,16947298304,265534,74
1601507088,0,16947298304,265534,74
1601507089,0,16947298304,265534,74
1601507090,0,16948101120,265534,74
1601507091,0,16948645888,265534,74
1601507092,0,16948645888,265534,74
1601507093,0,16948645888,265534,74
1601507094,0,16948645888,265534,74
1601507095,0,16948576256,265534,74
1601507096,0,16948662272,265570,74
1601507097,0,16949440512,265570,74
1601507098,0,16949440512,265570,74
1601507099,0,16949739520,265570,74
1601507100,0,16949821440,265570,74
1601507101,0,16950001664,265570,74
1601507102,0,16950001664,265570,74
1601507104,0,16950001664,265570,74
1601507105,0,16950001664,265570,74
1601507106,0,16950001664,265570,74
1601507107,0,16950001664,265570,74
1601507108,0,16950001664,265570,74
1601507109,0,16950001664,265570,74
1601507110,0,16950001664,265632,74
1601507111,0,16950009856,265632,74
1601507112,0,16950009856,265632,74
1601507113,0,16950009856,265632,74
1601507114,0,16950009856,265632,74
1601507115,0,16950009856,265632,74
1601507116,0,16950009856,265632,74
1601507117,0,16950009856,265632,74
1601507118,0,16950009856,265632,74
1601507119,0,16950046720,265632,74
1601507120,0,16950046720,265632,74
1601507121,0,16950046720,265632,74
1601507122,0,16950046720,265632,74
1601507123,0,16950050816,265707,74
1601507124,0,16950050816,265707,74
1601507125,0,16950050816,265707,74
1601507126,0,16950050816,265707,74
1601507127,0,16950050816,265707,74
1601507128,0,16950050816,265707,74
1601507130,0,16950050816,265707,74
1601507131,0,16950050816,265707,74
1601507132,0,16950050816,265707,74
1601507133,0,16950050816,265707,74
1601507134,0,16950050816,265707,74
1601507135,0,16950050816,265707,74
1601507136,0,16950050816,265707,74
1601507137,0,16950050816,265707,74
1601507138,0,16950050816,265707,74
1601507139,0,16950050816,265707,74
1601507140,0,16950050816,265707,74
1601507141,0,16950050816,265707,74
1601507142,0,16950050816,265707,74
1601507143,0,16950050816,265707,74
1601507144,0,16950050816,265823,74
1601507145,0,16950050816,265823,74
1601507146,0,16950050816,265823,74
1601507147,0,16950050816,265823,74
1601507148,0,16950050816,265823,74
1601507149,0,16950050816,265823,74
1601507150,0,16950050816,265823,74
1601507151,0,16950050816,265823,74
1601507152,0,16950050816,265823,74
1601507153,0,16950050816,265823,74
1601507154,0,16950050816,265823,74
1601507155,0,16949981184,265823,74
1601507156,0,16949981184,265867,74
1601507158,0,16949981184,265867,74
1601507159,0,16949981184,265867,74
1601507160,0,16949981184,265867,74
1601507161,0,16949981184,265867,74
1601507162,0,16949981184,265867,74
1601507163,0,16949981184,265867,74
1601507164,0,16949981184,265867,74
1601507165,0,16949981184,265867,74
1601507166,0,16949981184,265867,74
1601507167,0,16949981184,265867,74
1601507168,0,16949981184,265867,74
1601507169,0,16949981184,265867,74
1601507170,0,16949985280,265920,74
1601507171,0,16949985280,265920,74
1601507172,0,16949985280,265920,74
1601507173,0,16949985280,265920,74
1601507174,0,16949985280,265920,74
1601507175,0,16949985280,265920,74
1601507176,0,16949985280,265920,74
1601507177,0,16972406784,265920,74
1601507178,0,16950009856,265920,74
1601507179,0,16950013952,265920,74
1601507181,0,16950018048,265963,74
1601507182,0,16950018048,265963,74
1601507183,0,16950018048,265963,74
1601507184,0,16950018048,265963,74
1601507185,0,16950018048,265963,74
1601507186,0,16950018048,265963,74
1601507187,0,16950018048,265963,74
1601507188,0,16950018048,265963,74
1601507189,0,16950018048,265963,74
1601507190,0,16950018048,265963,74
1601507191,0,16950018048,265963,74
1601507192,0,16950018048,265963,74
1601507193,0,16950018048,265963,74
1601507194,0,16950018048,265963,74
1601507195,0,16950018048,265963,74
1601507196,0,16950018048,265963,74
1601507197,0,16950018048,265963,74
1601507198,0,16950018048,265963,74
1601507199,0,16950018048,265963,74
1601507200,0,16950018048,265963,74
1601507201,0,16950018048,265963,74
1601507202,0,16950018048,265963,74
1601507204,0,16950018048,265963,74
1601507205,0,16950169600,265963,74
1601507206,0,16950169600,266078,74
1601507207,0,16950169600,266078,74
1601507208,0,16950169600,266078,74
1601507209,0,16950169600,266078,74
1601507210,0,16950169600,266078,74
1601507211,0,16950169600,266078,74
1601507212,0,16950169600,266078,74
1601507213,0,16950169600,266078,74
1601507214,0,16950169600,266078,74
1601507215,0,16950169600,266078,74
1601507216,0,16950169600,266078,74
1601507217,0,16950288384,266121,74
1601507218,0,16950321152,266121,74
1601507219,0,16950321152,266121,74
1601507220,0,16950325248,266121,74
1601507221,0,16950325248,266121,74
1601507222,0,16950329344,266121,74
1601507223,0,16950423552,266121,74
1601507224,0,16950423552,266121,74
1601507225,0,16950423552,266121,74
1601507226,0,16950423552,266121,74
1601507227,0,16950423552,266121,74
1601507228,0,16950423552,266121,74
1601507230,0,16950423552,266177,74
1601507231,0,16950423552,266177,74
1601507232,0,16950464512,266177,74
1601507233,0,16950464512,266177,74
1601507234,0,16950464512,266177,74
1601507235,0,16950464512,266177,74
1601507236,0,16950464512,266177,74
1601507237,0,16950464512,266177,74
1601507238,0,16950464512,266177,74
1601507239,0,16950464512,266177,74
1601507240,0,16950464512,266177,74
1601507241,0,16950464512,266177,74
1601507242,0,16950480896,266240,74
1601507243,0,16950480896,266240,74
1601507244,0,16950480896,266240,74
1601507245,0,16950480896,266240,74
1601507246,0,16950480896,266240,74
1601507247,0,16950480896,266240,74
1601507248,0,16950480896,266240,74
1601507249,0,16950480896,266240,74
1601507250,0,16950480896,266240,74
1601507251,0,16950480896,266240,74
1601507252,0,16950480896,266240,74
1601507254,0,16950480896,266240,74
1601507255,0,16950480896,266240,74
1601507256,0,16950480896,266305,74
1601507257,0,16950480896,266305,74
1601507258,0,16950480896,266305,74
1601507259,0,16950480896,266305,74
1601507260,0,16950497280,266305,74
1601507261,0,16950497280,266305,74
1601507262,0,16950497280,266305,74
1601507263,0,16950497280,266305,74
1601507264,0,16950566912,266305,74
1601507265,0,16950566912,266305,74
1601507266,0,16950566912,266305,74
1601507267,0,16950566912,266305,74
1601507268,0,16950571008,266305,74
1601507269,0,16950571008,266305,74
1601507270,0,16950575104,266305,74
1601507271,0,16950575104,266305,74
1601507272,0,16950575104,266305,74
1601507273,0,16950632448,266305,74
1601507274,0,16950632448,266305,74
1601507275,0,16950632448,266305,74
1601507276,0,16950632448,266420,74
1601507277,0,16950632448,266420,74
1601507279,0,16950632448,266420,74
1601507280,0,16950632448,266420,74
1601507281,0,16950632448,266420,74
1601507282,0,16951566336,266420,74
1601507283,0,16951566336,266420,74
1601507284,0,16951566336,266420,74
1601507285,0,16958738432,266420,74
1601507286,0,16958775296,266420,74
1601507287,0,16958865408,266420,74
1601507288,0,16958865408,266464,74
1601507289,0,16958865408,266464,74
1601507290,0,16958865408,266464,74
1601507291,0,16958865408,266464,74
1601507292,0,16958865408,266464,74
1601507293,0,16958865408,266464,74
1601507294,0,16958865408,266464,74
1601507295,0,16958865408,266464,74
1601507296,0,16958865408,266464,74
1601507297,0,16958865408,266464,74
1601507298,0,16958865408,266464,74
1601507299,0,16958865408,266464,74
1601507300,0,16958865408,266464,74
1601507301,0,16958865408,266464,74
1601507302,0,16958865408,266528,74
1601507303,0,16958988288,266528,73
1601507304,0,16958988288,266528,73
1601507305,0,16958930944,266528,73
1601507306,0,16958930944,266528,73
1601507308,0,16958930944,266528,73
1601507309,0,16958930944,266528,73
1601507310,0,16958930944,266528,73
1601507311,0,16958930944,266528,73
1601507312,0,16958930944,266528,73
1601507313,0,16958930944,266528,73
1601507314,0,16958930944,266528,73
1601507315,0,16977547264,266528,73
1601507316,0,16958930944,266592,73
1601507317,0,16958935040,266592,73
1601507318,0,16958935040,266592,73
1601507319,0,16958935040,266592,74
1601507320,0,16958935040,266592,74
1601507321,0,16958935040,266592,74
1601507322,0,16958935040,266592,74
1601507323,0,16958935040,266592,74
1601507324,0,16958935040,266648,74
1601507325,0,16958935040,266648,74
1601507326,0,16958935040,266648,74
1601507327,0,16958935040,266648,74
1601507328,0,16958935040,266648,74
1601507329,0,16958935040,266648,74
1601507330,0,16958935040,266648,74
1601507331,0,16958935040,266648,74
1601507332,0,16958935040,266648,74
1601507334,0,16958935040,266648,74
1601507335,0,16958935040,266648,74
1601507336,0,16958935040,266648,74
1601507337,0,16960655360,266710,74
1601507338,0,16960655360,266710,74
1601507339,0,16960729088,266710,74
1601507340,0,16960729088,266710,74
1601507341,0,16960729088,266710,74
1601507342,0,16960729088,266710,74
1601507343,0,16960733184,266710,74
1601507344,0,16960733184,266710,74
1601507345,0,16960733184,266710,74
1601507346,0,16960733184,266710,74
1601507347,0,16960761856,266710,74
1601507348,0,16982892544,266710,74
1601507349,0,16960761856,266752,74
1601507350,0,16960909312,266752,74
1601507351,0,16960909312,266752,74
1601507352,0,16960909312,266752,74
1601507353,0,16960909312,266752,74
1601507354,0,16960909312,266752,74
1601507355,0,16960909312,266752,74
1601507356,0,16960909312,266752,74
1601507357,0,16960909312,266752,74
1601507358,0,16960909312,266752,74
1601507360,0,16960909312,266752,74
1601507361,0,16960909312,266752,74
1601507362,0,16960909312,266816,74
1601507363,0,16960909312,266816,74
1601507364,0,16960909312,266816,74
1601507365,0,16960909312,266816,74
1601507366,0,16960917504,266816,74
1601507367,0,16960917504,266816,74
1601507368,0,16960917504,266816,74
1601507369,0,16960917504,266816,74
1601507370,0,16960917504,266816,74
1601507371,0,16960917504,266816,74
1601507372,0,16960917504,266816,74
1601507373,0,16960917504,266816,74
1601507374,0,16960917504,266880,74
1601507375,0,16960917504,266880,74
1601507376,0,16960917504,266880,74
1601507377,0,16960917504,266880,74
1601507378,0,16960917504,266880,74
1601507379,0,16960917504,266880,74
1601507380,0,16960942080,266880,74
1601507381,0,16960942080,266880,74
1601507382,0,16960942080,266880,74
1601507383,0,16960942080,266880,74
1601507384,0,16960942080,266880,74
1601507386,0,16960942080,266880,74
1601507387,0,16960942080,266880,74
1601507388,0,16960962560,266880,74
1601507389,0,16960962560,266880,74
1601507390,0,16960962560,266880,74
1601507391,0,16960962560,266880,74
1601507392,0,16960962560,266880,74
1601507393,0,16960962560,266880,74
1601507394,0,16960962560,266880,74
1601507395,0,16960962560,266880,74
1601507396,0,16960962560,266993,74
1601507397,0,16960962560,266993,74
1601507398,0,16960962560,266993,74
1601507399,0,16960962560,266993,74
1601507400,0,16960962560,266993,74
1601507401,0,16960962560,266993,74
1601507402,0,16960962560,266993,74
1601507403,0,16960962560,266993,74
1601507404,0,16960962560,266993,74
1601507405,0,16960962560,266993,74
1601507406,0,16960962560,266993,74
1601507407,0,16960962560,266993,74
1601507408,0,16960962560,267040,74
1601507409,0,16960962560,267040,74
1601507410,0,16960962560,267040,74
1601507411,0,16960962560,267040,74
1601507413,0,16960962560,267040,74
1601507414,0,16960962560,267040,74
1601507415,0,16960966656,267040,74
1601507416,0,16960966656,267040,74
1601507417,0,16960966656,267040,74
1601507418,0,16960966656,267040,74
1601507419,0,16960966656,267040,74
1601507420,0,16982462464,267040,74
1601507421,0,16993767424,267040,74
1601507422,0,16993767424,267104,74
1601507423,0,16993767424,267104,74
1601507424,0,16993767424,267104,74
1601507425,0,16993767424,267104,74
1601507426,0,16993767424,267104,74
1601507427,0,16993767424,267104,74
1601507428,0,17016741888,267104,74
1601507429,0,16993767424,267104,74
1601507430,0,16993767424,267104,74
1601507431,0,16993767424,267104,74
1601507432,0,16993767424,267104,74
1601507433,0,16993767424,267104,74
1601507434,0,16993767424,267104,74
1601507435,0,16993767424,267168,74
1601507436,0,16993767424,267168,74
1601507437,0,16993767424,267168,74
1601507438,0,16993767424,267168,74
1601507439,0,16993767424,267168,74
1601507441,0,16993767424,267168,74
1601507442,0,16993767424,267168,74
1601507443,0,16993767424,267168,74
1601507444,0,16993767424,267168,74
1601507445,0,16993767424,267224,74
1601507446,0,16993767424,267224,74
1601507447,0,16993767424,267224,74
1601507448,0,16993767424,267224,74
1601507449,0,16993767424,267224,74
1601507450,0,16993767424,267224,74
1601507451,0,16993767424,267224,74
1601507452,0,16993783808,267224,74
1601507453,0,16993783808,267224,74
1601507454,0,16993783808,267224,74
1601507455,0,17015947264,267224,74
1601507456,0,16993783808,267276,74
1601507457,0,16993783808,267276,74
1601507458,0,16993783808,267276,74
1601507459,0,16993783808,267276,74
1601507460,0,16993783808,267276,74
1601507461,0,16993783808,267276,74
1601507462,0,16993783808,267276,74
1601507463,0,16993783808,267276,74
1601507464,0,16993783808,267276,74
1601507465,0,16993783808,267276,74
1601507466,0,16993783808,267276,74
1601507467,0,16993783808,267276,74
1601507468,0,16993783808,267276,74
1601507470,0,16993783808,267328,74
1601507471,0,16993783808,267328,74
1601507472,0,16993792000,267328,74
1601507473,0,16993792000,267328,74
1601507474,0,16993792000,267328,74
1601507475,0,16993792000,267328,74
1601507476,0,16993792000,267328,74
1601507477,0,16993792000,267328,74
1601507478,0,16993792000,267328,74
1601507479,0,16993792000,267328,74
1601507480,0,16993792000,267328,74
1601507481,0,16993792000,267328,74
1601507482,0,16993792000,267328,74
1601507483,0,16993792000,267392,74
1601507484,0,16993792000,267392,74
1601507485,0,16993792000,267392,74
1601507486,0,16993792000,267392,74
1601507487,0,16993792000,267392,74
1601507488,0,16993792000,267392,74
1601507489,0,16993792000,267392,74
1601507490,0,16993792000,267392,74
1601507491,0,16993792000,267392,74
1601507492,0,16993792000,267392,74
1601507493,0,16993792000,267392,74
1601507494,0,16993792000,267392,74
1601507495,0,16993792000,267392,74
1601507496,0,16993792000,267392,74
1601507498,0,16993792000,267392,74
1601507499,0,16993792000,267392,74
1601507500,0,16993792000,267392,74
1601507501,0,16993792000,267392,74
1601507502,0,16993792000,267392,74
1601507503,0,16993792000,267392,74
1601507504,0,16993792000,267392,74
1601507505,0,16993792000,267510,74
1601507506,0,16993792000,267510,74
1601507507,0,16993792000,267510,74
1601507508,0,16993792000,267510,74
1601507509,0,16993792000,267510,74
1601507510,0,16993792000,267510,74
1601507511,0,16993792000,267510,74
1601507512,0,16993792000,267510,74
1601507513,0,16993792000,267510,74
1601507514,0,16993792000,267510,74
1601507515,0,16993792000,267510,74
1601507516,0,16993792000,267510,74
1601507517,0,16993792000,267570,74
1601507518,0,16993792000,267570,74
1601507519,0,16993792000,267570,74
1601507520,0,16993792000,267570,74
1601507521,0,16993792000,267570,74
1601507522,0,16993792000,267570,74
1601507523,0,16993792000,267570,74
1601507525,0,16993792000,267570,74
1601507526,0,16993792000,267570,74
1601507527,0,16993796096,267570,74
1601507528,0,16994721792,267570,74
1601507529,0,16994824192,267617,74
1601507530,0,16994824192,267617,74
1601507531,0,16994824192,267617,74
1601507532,0,16994824192,267617,74
1601507533,0,16994824192,267617,74
1601507534,0,16994824192,267617,74
1601507535,0,16994824192,267617,74
1601507536,0,16994824192,267617,74
1601507537,0,16994824192,267617,74
1601507538,0,16994873344,267617,74
1601507539,0,16994873344,267617,74
1601507540,0,16994971648,267617,74
1601507541,0,16994971648,267617,74
1601507542,0,16994975744,267680,74
1601507543,0,16994975744,267680,74
1601507544,0,16994975744,267680,74
1601507545,0,16994975744,267680,74
1601507546,0,16994975744,267680,74
1601507547,0,16994975744,267680,74
1601507548,0,16994975744,267680,74
1601507549,0,16994975744,267680,74
1601507551,0,16994975744,267680,74
1601507552,0,16994975744,267680,74
1601507553,0,16994975744,267743,74
1601507554,0,16994975744,267743,74
1601507555,0,16994975744,267743,74
1601507556,0,16994975744,267743,74
1601507557,0,16994975744,267743,74
1601507558,0,16994975744,267743,74
1601507559,0,16994975744,267743,74
1601507560,0,16994975744,267743,74
1601507561,0,16994975744,267743,74
1601507562,0,16994975744,267743,74
1601507563,0,16994975744,267743,74
1601507564,0,16994975744,267743,74
1601507565,0,16994975744,267797,74
1601507566,0,16994975744,267797,74
1601507567,0,16994975744,267797,74
1601507568,0,16994979840,267797,74
1601507569,0,16994979840,267797,74
1601507570,0,16994979840,267797,74
1601507571,0,16994979840,267797,74
1601507572,0,16994992128,267797,74
1601507573,0,16994992128,267797,74
1601507574,0,16994992128,267797,74
1601507575,0,16994992128,267797,74
1601507576,0,16994992128,267840,74
1601507578,0,16994992128,267840,74
1601507579,0,16994992128,267840,74
1601507580,0,16994992128,267840,74
1601507581,0,16994992128,267840,74
1601507582,0,16994992128,267840,74
1601507583,0,16994992128,267840,74
1601507584,0,16994992128,267840,74
1601507585,0,16994992128,267840,74
1601507586,0,16994992128,267840,74
1601507587,0,16994992128,267840,74
1601507588,0,16994992128,267840,74
1601507589,0,16994992128,267840,74
1601507590,0,16994992128,267909,74
1601507591,0,16994992128,267909,74
1601507592,0,16994992128,267909,74
1601507593,0,16994992128,267909,74
1601507594,0,16994992128,267909,74
1601507595,0,16994992128,267909,74
1601507596,0,16994992128,267909,74
1601507597,0,16994992128,267909,74
1601507598,0,16994992128,267909,74
1601507599,0,16994992128,267909,74
1601507600,0,16994992128,267909,74
1601507602,0,16994992128,267909,74
1601507603,0,16994992128,267909,74
1601507604,0,17017155584,267909,74
1601507605,0,16994992128,267909,74
1601507606,0,16994992128,267909,74
1601507607,0,16994992128,267909,74
1601507608,0,16994992128,267909,74
1601507609,0,16994992128,267909,74
1601507610,0,16995000320,267909,74
1601507611,0,16995000320,267909,74
1601507612,0,16995004416,267909,74
1601507613,0,16995004416,267909,74
1601507614,0,16995004416,267909,74
1601507615,0,16995004416,267909,74
1601507616,0,16995004416,267909,74
1601507617,0,16995004416,267909,74
1601507618,0,16995004416,267909,74
1601507619,0,16995004416,267909,74
1601507620,0,16995004416,267909,74
1601507621,0,16995004416,267909,74
1601507623,0,16995004416,267909,74
1601507624,0,16995004416,267909,74
1601507625,0,16995004416,268070,74
1601507626,0,16995004416,268070,74
1601507627,0,16995004416,268070,74
1601507628,0,16995004416,268070,74
1601507629,0,16995004416,268070,74
1601507630,0,16995004416,268070,74
1601507631,0,16995004416,268070,74
1601507632,0,16995004416,268070,74
1601507633,0,16995004416,268070,74
1601507634,0,16995004416,268070,74
1601507635,0,16995004416,268070,74
1601507636,0,17008394240,268070,74
1601507637,0,17008394240,268070,74
1601507638,0,17008394240,268128,74
1601507639,0,17008394240,268128,74
1601507640,0,17008394240,268128,74
1601507641,0,17008771072,268128,74
1601507642,0,17008771072,268128,74
1601507643,0,17008771072,268128,74
1601507644,0,17008926720,268128,74
1601507645,0,17008926720,268128,74
1601507646,0,17008926720,268128,74
1601507647,0,17008926720,268128,74
1601507648,0,17008926720,268128,74
1601507649,0,17008926720,268128,74
1601507651,0,17008926720,268128,74
1601507652,0,17008926720,268128,74
1601507653,0,17008926720,268128,74
1601507654,0,17008926720,268128,74
1601507655,0,17008926720,268128,74
1601507656,0,17008926720,268128,74
1601507657,0,17008926720,268128,74
1601507658,0,17008926720,268128,74
1601507659,0,17008926720,268128,74
1601507660,0,17008926720,268128,74
1601507661,0,17008926720,268237,74
1601507662,0,17008926720,268237,74
1601507663,0,17008926720,268237,74
1601507664,0,17008926720,268237,74
1601507665,0,17008926720,268237,74
1601507666,0,17008926720,268237,74
1601507667,0,17008926720,268237,74
1601507668,0,17008926720,268237,74
1601507669,0,17008926720,268237,74
1601507670,0,17008926720,268237,74
1601507671,0,17008939008,268237,74
1601507672,0,17008939008,268237,74
1601507673,0,17008939008,268237,74
1601507674,0,17008939008,268288,74
1601507675,0,17008939008,268288,74
1601507677,0,17008939008,268288,74
1601507678,0,17008984064,268288,74
1601507679,0,17008984064,268288,74
1601507680,0,17008984064,268288,74
1601507681,0,17008984064,268288,74
1601507682,0,17008988160,268288,74
1601507683,0,17008988160,268288,74
1601507684,0,17008992256,268288,74
1601507685,0,17008992256,268338,74
1601507686,0,17008992256,268338,74
1601507687,0,17008992256,268338,74
1601507688,0,17008992256,268338,74
1601507689,0,17008992256,268338,74
1601507690,0,17008992256,268338,74
1601507691,0,17008992256,268338,74
1601507692,0,17008992256,268338,74
1601507693,0,17008992256,268338,74
1601507694,0,17008992256,268338,74
1601507695,0,17008992256,268338,74
1601507696,0,17008992256,268338,74
1601507697,0,17008992256,268338,74
1601507698,0,17008992256,268393,74
1601507699,0,17008992256,268393,74
1601507701,0,17008992256,268393,74
1601507702,0,17008992256,268393,74
1601507703,0,17008992256,268393,74
1601507704,0,17008992256,268393,74
1601507705,0,17008992256,268393,74
1601507706,0,17008992256,268393,74
1601507707,0,17008992256,268393,74
1601507708,0,17008992256,268393,74
1601507709,0,17008992256,268393,74
1601507710,0,17008992256,268393,74
1601507711,0,17008992256,268393,74
1601507712,0,17008992256,268393,74
1601507713,0,17008992256,268393,74
1601507714,0,17008992256,268393,74
1601507715,0,17008992256,268393,74
1601507716,0,17008992256,268393,74
1601507717,0,17008992256,268393,74
1601507718,0,17031081984,268393,74
1601507719,0,17008992256,268393,74
1601507720,0,17008992256,268494,74
1601507721,0,17008992256,268494,74
1601507722,0,17008992256,268494,74
1601507723,0,17008992256,268494,74
1601507725,0,17008992256,268494,74
1601507726,0,17008992256,268494,74
1601507727,0,17008992256,268494,74
1601507728,0,17008992256,268494,74
1601507729,0,17008992256,268494,74
1601507730,0,17008992256,268494,74
1601507731,0,17008992256,268494,74
1601507732,0,17008992256,268494,74
1601507733,0,17008992256,268494,74
1601507734,0,17008992256,268494,74
1601507735,0,17008992256,268553,74
1601507736,0,17008992256,268553,74
1601507737,0,17008992256,268553,74
1601507738,0,17008992256,268553,74
1601507739,0,17008992256,268553,74
1601507740,0,17008992256,268553,74
1601507741,0,17008992256,268553,74
1601507742,0,17008992256,268553,74
1601507743,0,17008996352,268553,74
1601507744,0,17008996352,268553,74
1601507745,0,17009074176,268553,74
1601507746,0,17009246208,268553,74
1601507747,0,17009246208,268553,74
1601507748,0,17009246208,268553,74
1601507749,0,17009246208,268553,74
1601507750,0,17009246208,268553,74
1601507751,0,17009246208,268553,74
1601507752,0,17009246208,268553,74
1601507754,0,17009246208,268553,74
1601507755,0,17009246208,268553,74
1601507756,0,17009246208,268553,74
1601507757,0,17009246208,268658,74
1601507758,0,17009246208,268658,74
1601507759,0,17009246208,268658,74
1601507760,0,17009246208,268658,74
1601507761,0,17009246208,268658,74
1601507762,0,17009246208,268658,74
1601507763,0,17009246208,268658,74
1601507764,0,17009246208,268658,74
1601507765,0,17009246208,268658,74
1601507766,0,17009246208,268658,74
1601507767,0,17009246208,268658,74
1601507768,0,17031548928,268658,74
